ads_id,prop_name,completion_year,monthly_rent,location,property_type_grouped,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region,f_barbeque_area,f_club_house,f_gymnasium,f_jogging_track,f_lift,f_minimart,f_multipurpose_hall,f_playground,f_sauna,f_security,f_squash_court,f_swimming_pool,f_tennis_court,fa_air-cond,fa_internet,fa_washing_machine
96409547,Teratai Mewah Apartment,Unknown,850,48,1,3,0,1,650,1,"Playground, Parking, Security, Lift",Cooking Allowed,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
100319208,Bangsar Permai,1998,2500,5,1,3,0,2,1000,0,"Parking, Security, Swimming Pool, Playground, Gymnasium, Lift, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1
99884824,Bayu Tasik 2,1998,1500,12,1,3,1,2,1000,0,"Parking, Swimming Pool, Playground, Gymnasium, Security, Lift, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1
99263112,Platinum Oug Residence,Unknown,1650,9,1,3,1,2,1200,0,"Parking, Security, Lift, Playground, Barbeque area, Multipurpose hall, Minimart, Jogging Track, Swimming Pool, Gymnasium","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
100318968,M Centura,2021,2500,45,1,3,1,2,850,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Cooking Allowed, Washing Machine",0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
99994730,Flat Taman Bukit Angkasa,Unknown,1200,6,0,3,0,2,700,2,Minimart,"Cooking Allowed, Near KTM/LRT",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99424623,Platinum Lake PV 21,Unknown,1500,48,1,3,0,2,1040,2,"Parking, Gymnasium, Security, Lift, Swimming Pool, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
98048623,M Vertica,2023,1800,12,1,3,0,2,850,2,"Parking, Playground, Swimming Pool, Jogging Track, Barbeque area, Lift, Security, Tennis Court, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1
100251282,Impian Kota,Unknown,1500,25,1,3,1,2,1100,2,Parking,Near KTM/LRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100318477,Desa Dua Aman Puri,1990,850,29,1,3,1,2,850,1,"Security, Minimart, Jogging Track, Parking, Swimming Pool, Lift, Playground",Cooking Allowed,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
100318535,Nuri Court,Unknown,1500,37,1,3,0,2,900,0,"Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
100318501,The Hipster @ Taman Desa,2022,2100,55,1,3,2,2,925,0,"Security, Minimart, Swimming Pool, Squash Court, Lift, Parking, Playground, Gymnasium, Barbeque area, Sauna, Multipurpose hall","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine, Internet",0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
100250824,Sentrio Suites,2017,1550,17,1,1,1,1,570,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
100318198,Majestic Maxim,2021,2300,12,1,3,0,2,1050,0,"Swimming Pool, Gymnasium, Barbeque area, Security, Playground, Lift, Jogging Track, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1
100318196,Tiara Mutiara 2,2017,1500,35,1,3,0,2,900,2,"Sauna, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0
100258228,PV9 Residences @ Taman Melati,2022,2499,48,1,4,3,2,1100,2,"Security, Parking, Lift, Swimming Pool, Playground, Minimart, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
99906090,Bukit Pandan 2,Unknown,1450,12,1,3,1,2,1150,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
100318185,Majestic Maxim,2021,1750,12,1,3,1,2,819,2,"Swimming Pool, Jogging Track, Barbeque area, Security, Playground, Lift, Parking, Gymnasium, Sauna, Minimart, Multipurpose hall","Air-Cond, Near KTM/LRT, Cooking Allowed",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
100317989,Apartment Sentul,Unknown,1700,45,1,2,1,2,743,0,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Gymnasium, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
100317753,Bayu @ Pandan Jaya,2015,1700,38,1,3,1,2,1072,2,"Parking, Playground, Gymnasium, Security, Swimming Pool, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0
100317749,Casa Green (Bukit Jalil),Unknown,2000,9,1,4,1,2,900,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
100317885,10 Semantan,2006,1948,16,1,2,1,2,990,0,"Parking, Sauna, Security, Gymnasium, Minimart, Swimming Pool, Barbeque area, Lift, Playground","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1
100317639,Impiana Sky Residensi,2021,1300,9,1,3,1,2,850,2,"Security, Playground, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
100317852,M Vertica,2023,2200,12,1,3,2,2,850,0,"Security, Playground, Swimming Pool, Parking, Tennis Court, Jogging Track, Lift, Barbeque area, Multipurpose hall, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
100317846,Damai Hillpark,2015,1600,2,1,3,2,2,1020,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
99363260,Unknown,Unknown,2500,44,1,3,2,3,1537,0,"Jogging Track, Parking, Gymnasium, Swimming Pool, Multipurpose hall, Sauna, Security, Playground, Barbeque area, Minimart, Lift","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
100317790,1 Razak Mansion,Unknown,1200,54,1,3,0,2,800,1,"Lift, Multipurpose hall, Security, Parking, Swimming Pool",Cooking Allowed,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
100317778,Putra Villa,2007,1800,48,1,3,0,2,1066,0,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
99662226,Vina Versatile Homes,2016,1400,12,1,1,1,1,450,0,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Gymnasium, Jogging Track, Tennis Court","Air-Cond, Near KTM/LRT, Cooking Allowed",0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0
99912677,M Vertica,2023,1800,12,1,3,0,2,850,2,"Tennis Court, Barbeque area, Jogging Track, Multipurpose hall, Swimming Pool, Parking, Security, Playground, Lift","Air-Cond, Near KTM/LRT",0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0
99947710,PV9 Residences @ Taman Melati,2022,550,48,1,4,0,3,1300,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
100317570,Residensi Jalilmas,Unknown,1000,9,1,3,1,2,800,2,"Parking, Minimart, Multipurpose hall, Security, Lift","Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
100317353,Sri Putramas,2004,1500,22,1,3,1,2,1100,2,"Playground, Sauna, Security, Parking, Tennis Court, Barbeque area, Gymnasium, Minimart, Swimming Pool, Lift",Air-Cond,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0
100317337,Sri Putramas,2004,1600,22,1,3,1,2,1100,0,"Playground, Sauna, Security, Parking, Tennis Court, Barbeque area, Gymnasium, Minimart, Swimming Pool, Lift","Air-Cond, Washing Machine",0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
100317317,Pangsapuri Melur (Sentul),2006,1400,45,1,3,1,2,650,2,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0
100317514,Platinum OUG Residence,2021,1800,31,1,3,1,2,1200,0,"Playground, Security, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
100317509,Majestic Maxim,2021,1100,12,1,2,0,2,650,1,"Gymnasium, Jogging Track, Lift, Playground, Parking, Security, Swimming Pool, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
99958032,Majestic Maxim,2021,1488,12,1,3,1,2,819,2,"Lift, Playground, Gymnasium, Parking, Security, Swimming Pool, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
100317301,Anjung Hijau,Unknown,1400,9,1,2,1,2,980,0,"Minimart, Playground, Security, Barbeque area, Parking, Jogging Track, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1
100317300,Sri Putramas,2004,1500,22,1,3,2,2,1100,0,"Playground, Sauna, Security, Parking, Tennis Court, Barbeque area, Gymnasium, Minimart, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
100317269,Residensi Pandanmas 1,Unknown,1600,17,1,3,0,2,900,0,"Jogging Track, Parking, Security, Lift, Minimart, Playground, Sauna, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1
93216410,Sri Pelangi (Jalan Genting Kelang),2003,1200,48,1,3,1,2,931,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
98021559,Taman Miharja Apartment (LRT Miharja),Unknown,1500,12,1,3,1,2,950,2,Parking,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
73348138,Unknown,Unknown,1400,35,1,1,1,2,775,0,"Swimming Pool, Gymnasium, Minimart, Playground, Jogging Track, Security, 11, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1
100317110,Endah Ria,2000,1600,53,1,4,0,2,1421,2,"Parking, Security, Lift, Swimming Pool, Playground","Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
100198991,Putra Villa,2007,1800,48,1,3,0,2,1076,0,"Parking, Security, Lift, Swimming Pool, Gymnasium, Club house, Minimart","Near KTM/LRT, Cooking Allowed, Washing Machine",0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
100275203,Kenari Apartment (Taman Melati),Unknown,1600,48,1,3,0,2,900,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1
100247364,Kenari Apartment (Taman Melati),Unknown,1600,48,1,3,1,2,900,0,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
100227255,Suasana Lumayan,2015,1600,12,1,4,1,2,1142,2,"Gymnasium, Security, Minimart, Playground, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1
100317199,"The Park 2, Pavilion Bukit Jalil",2021,3200,9,1,2,1,2,750,0,"Swimming Pool, Security, Gymnasium, Playground, Lift, Parking, Minimart","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
100317031,TR Residence,Unknown,2500,59,1,3,1,2,850,0,"Barbeque area, Security, Playground, Gymnasium, Swimming Pool, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
100317147,Majestic Maxim,2021,1300,12,1,2,1,2,650,2,"Gymnasium, Playground, Swimming Pool, Jogging Track, Parking, Security, Barbeque area, Lift","Air-Cond, Near KTM/LRT",0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
99909032,Genting Court Condominium,1995,1100,48,1,3,1,2,820,2,"Minimart, Parking, Security, Lift, Swimming Pool, Playground, Club house, Tennis Court","Air-Cond, Cooking Allowed",0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0
99975064,Prima Court,Unknown,900,0,1,3,1,2,890,2,"Playground, Barbeque area, Parking, Security, Swimming Pool, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track, Tennis Court",Cooking Allowed,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0
100316974,Royal Regent (Sri Putramas 3),2013,2000,22,1,3,1,2,1018,0,"Minimart, Playground, Swimming Pool, Gymnasium, Tennis Court, Sauna, Parking, Security, Lift, Barbeque area, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Washing Machine",0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
100316829,Vue Residences,2013,1700,59,1,2,1,1,726,2,"Gymnasium, Playground, Multipurpose hall, Barbeque area, Security, Swimming Pool, Parking, Lift, Minimart, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0
100316828,Tasikmas,Unknown,1300,4,1,3,1,2,850,0,"Parking, Security, Lift","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
100316742,Alpha Villa,Unknown,1500,60,1,3,0,2,1070,2,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
100316756,M Centura,2021,2500,45,1,3,0,2,850,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1
100316540,Wangsa Maju Seksyen2 Flat Block F,Unknown,750,60,0,2,2,1,580,2,"Parking, Playground, Gymnasium, Club house, Jogging Track, Squash Court, Multipurpose hall, Minimart, Barbeque area","Cooking Allowed, Near KTM/LRT",0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
100316527,28 Boulevard,2019,1700,39,1,1,0,1,450,0,"Tennis Court, Lift, Minimart, Squash Court, Jogging Track, Parking, Security, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine, Internet",0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
100316652,Regalia Residence,2012,2100,23,1,1,0,1,560,0,"Playground, Gymnasium, Swimming Pool, Squash Court, Parking","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
100316599,Casa Kiara 1,Unknown,3000,33,1,4,2,3,1268,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100218018,Nusa Mewah Villa Condominium,2014,1400,12,1,3,2,2,865,0,"Playground, Jogging Track, Security, Minimart, Swimming Pool, Parking, Lift, Gymnasium, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
100316314,Mizumi Residences,2020,1400,29,1,3,2,2,932,2,"Jogging Track, Multipurpose hall, Parking, Minimart, Sauna, Club house, Swimming Pool, Gymnasium, Security, Playground, Lift, Barbeque area","Cooking Allowed, Near KTM/LRT",0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
100316227,Flat Pkns Au3,Unknown,650,30,0,2,0,1,568,2,"Playground, Parking, Jogging Track",Cooking Allowed,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
100316158,Maxim Citilights,2017,1350,45,1,3,1,2,1095,1,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76518404,Unknown,Unknown,1600,35,2,1,1,2,775,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Sauna, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
87714486,Unknown,Unknown,1700,35,1,2,1,2,775,0,"Security, Jogging Track, Parking, Gymnasium, Barbeque area, Swimming Pool, Sauna, Minimart, Playground, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
100316127,Royal Domain Sri Putramas 2,2007,1880,22,1,3,1,2,1290,2,"Minimart, Sauna, Swimming Pool, Tennis Court, Jogging Track, Gymnasium, Barbeque area, Security, Playground, Parking, Lift","Air-Cond, Cooking Allowed",0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
98738510,Tuan Residency,Unknown,1800,22,1,3,1,2,1105,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100003084,PPA1M Bukit Jalil,Unknown,1300,9,1,4,1,2,1200,1,"Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
100315810,Vista Angkasa,Unknown,1800,6,1,3,0,2,1200,2,"Swimming Pool, Jogging Track, Parking, Security, Minimart","Cooking Allowed, Near KTM/LRT",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
100172151,Suasana Lumayan,2015,1800,12,1,4,0,2,1142,2,"Minimart, Gymnasium, Playground, Sauna, Security",Cooking Allowed,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
100315606,Bayu Tasik 1,1999,1200,12,1,3,2,2,975,2,"Security, Minimart, Swimming Pool, Parking, Gymnasium, Barbeque area, Playground, Lift, Multipurpose hall","Cooking Allowed, Near KTM/LRT",0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
95891322,Cheria Heights Condo / Apartments,Unknown,600,12,1,3,0,1,700,1,"Security, Playground, Parking, Lift, Minimart","Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
100315556,The Nest Residence @ Genting Klang,Unknown,1499,48,1,2,1,1,700,0,"Minimart, Tennis Court, Jogging Track, Gymnasium, Lift, Security, Playground, Swimming Pool, Parking, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
100315337,Majestic Maxim,2021,1400,12,1,2,2,2,650,1,"Parking, Gymnasium, Jogging Track, Lift, Barbeque area, Security, Swimming Pool, Playground","Air-Cond, Near KTM/LRT, Cooking Allowed",0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
100315514,Permai Ria @ Bukit Ampang Permai,Unknown,900,0,0,3,0,2,680,2,"Jogging Track, Lift, Playground, Minimart",Cooking Allowed,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
100315492,Residensi Alam Damai (PR1MA @ Alam Damai),Unknown,1300,12,1,3,2,2,1000,2,"Parking, Security, Lift, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track",Cooking Allowed,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
100315486,Sky Awani Residensi,Unknown,1550,45,1,3,0,2,900,2,"Barbeque area, Swimming Pool, Security, Minimart, Playground, Parking, Lift, Gymnasium, Multipurpose hall, Jogging Track",Air-Cond,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
100315430,The Address @ Taman Desa,2022,3300,55,1,4,2,3,1118,0,"Swimming Pool, Gymnasium, Parking, Security, Barbeque area, Sauna, Minimart, Jogging Track, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1
98145596,Regalia Residence,2012,2600,23,1,2,1,1,805,0,"Playground, Gymnasium, Parking, Swimming Pool, Squash Court, Security, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1
100315398,Casa Idaman,2010,1700,21,1,3,1,2,1300,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
99686286,PPA1M Mercu Jalil,Unknown,1300,9,1,4,1,2,1434,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100195328,Residensi Jalilmas,Unknown,1200,9,1,3,1,2,850,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100314994,The Era,2021,2800,44,1,3,2,2,1033,0,"Gymnasium, Playground, Barbeque area, Sauna, Swimming Pool, Jogging Track, Parking, Security","Air-Cond, Cooking Allowed",0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0
99874264,Segar Apartments,Unknown,1000,12,1,3,1,2,950,2,"Parking, Security, Playground, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
99738981,Sri Penara,Unknown,800,12,1,3,0,2,650,1,"Minimart, Playground, Parking, Lift, Security",Near KTM/LRT,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
100314730,Residensi Hijauan Lumayan,2018,1200,54,1,3,1,2,1035,2,"Security, Playground, Gymnasium, Parking, Swimming Pool, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
100226453,Greenview Apartments,Unknown,1000,29,1,5,0,2,850,1,"Security, Minimart, Parking, Lift",Cooking Allowed,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
100314698,Sri Putramas,2004,1500,22,1,3,0,2,1050,2,"Barbeque area, Swimming Pool, Sauna, Minimart, Tennis Court, Parking, Security, Playground, Gymnasium, Lift, Squash Court, Club house, Multipurpose hall, Jogging Track","Cooking Allowed, Air-Cond, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
100314685,M Vertica,2023,2300,12,1,4,2,3,1000,2,"Parking, Jogging Track, Barbeque area, Security, Swimming Pool, Lift, Multipurpose hall, Playground, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0
99251712,Unknown,Unknown,1499,45,1,3,1,2,948,2,"Security, Minimart, Playground, Jogging Track, Gymnasium, Club house, Multipurpose hall, Parking, Squash Court, Lift, Swimming Pool, Barbeque area","Cooking Allowed, Air-Cond",0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
100314485,Pangsapuri Melur (Sentul),2006,1750,45,1,3,1,2,1010,0,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
100274489,One Maxim,2020,1700,45,1,3,1,2,819,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1
100314660,Maxim Citilights,2017,1350,45,1,3,1,2,1150,2,"Jogging Track, Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall",Cooking Allowed,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
